Animal,Generation,Season,Separation,G_S,Paradigm,Date_Ambitus,Year,NR,Group,Sex,GR_Sex,Trials,EAT_E_Nr,EAT_E_%,EAT_I_Nr,EAT_I_%,EAT_TOT_Nr,EAT_TOT_%%,EAT_E_T,EAT_I_T,EAT_TOT_T,Expl_E_BEF_Nr,Expl_I_BEF_Nr,Expl_E_I_BEF_Nr,Expl_E_BEF_Calc,Expl_I_BEF_Calc,EXPL_BEF,Expl_E_AFT_Nr,Expl_I_AFT_Nr,Expl_E_I_AFT_Nr,Expl_E_AFT_Calc,Expl_I_AFT_Calc,Expl_E_I_AFT_Calc,Expl_E_BEF_AFT_Nr,Expl_I_BEF_AFT_Nr,EXPL_TOT,Expl_E_BEF_T,Expl_I_BEF_T,Expl_E_I_BEF_T,Expl_E_BEF_Calc_T,Expl_I_BEF_Calc_T,Expl_E_I_BEF_Calc_T,Expl_E_AFT_T,Expl_I_AFT_T,Expl_E_I_AFT_T,Expl_E_AFT_T_Calc,Expl_I_AFT_T_Calc,Expl_E_I_AFT_T_Calc,Expl_E_BEF_AFT_T,Expl_I_BEF_AFT_T,Expl_TOT_T,LAT_E,LAT_I,LAT_E_I,Lat_Tot_Log,Lat_E_Log,Lat_I_Log,Box_E_BEF_Nr,Box_I_BEF_Nr,Box_E_I_BEF_Nr,Box_REP_E_BEF_Nr,Box_REP_I_BEF_Nr,Box_REP_E_I_BEF_Nr,Expl_REP_E_BEF_Nr,Expl_REP_I_BEF_Nr,Expl_REP_BEF_Nr,Expl_REP_E_BEF_Calc_T,Expl_REP_I_BEF_Calc_T,Expl_REP_E_I_BEF_Calc_T,Expl_REP_E_AFT_Nr,Expl_REP_I_AFT_Nr,Expl_REP_AFT_Nr,Expl_REP_E_AFT_Nr_Calc,Expl_REP_I_AFT_Nr_Calc,Expl_REP_AFT_Nr_Calc,Expl_REP_E_BEF_AFT_Nr,Expl_REP_I_BEF_AFT_Nr,Expl_REP_TOT_Nr,Dir_Change_Nr,Circle_Nr,LOCO_TOT,Explored Area,Loco_BEF_NR,LOCO_BEF,Expl_E_BEF_Ratio,Expl_E_TOT_Ratio,L_C_E,L_C_I,L_C_Tot,L_C,A_E,Expl_E_BEF_Loco_ratio,Expl_I_BEF_Loco_ratio,Expl_EI_BEF_Loco_ratio,Expl_E_TOT_Loco_ratio,Expl_I_TOT_Loco_ratio,Expl_E_I_TOT_Loco_ratio,Eff_Expl_E,Eff_Expl_I,Eff_Expl_EI,E_E
Rat22,6,Autumn,2021-08-16,6_Autumn,2,2021-09-30,2,22,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,274,274,14,18,32,15.328467153284672,19.708029197080293,35.03649635036496,1.0,2.0,3,11.538461538461538,23.076923076923077,34.61538461538461,15,20,35,12935.0,14910.0,27845.0,14162.408759124088,16324.817518248175,30487.22627737226,343.0,2135.0,2478.0,3957.6923076923076,24634.615384615383,28592.30769230769,13278,17045,30323,3340,51553,3340,3.5237464668115646,4.712253943053792,3.5237464668115646,7,8,15,4,6,10,7,10,17,7.664233576642336,10.94890510948905,18.613138686131386,0,0,0,0.0,0.0,0.0,7,10,17,4.0,0.0,9,4,6,6.569343065693431,43.75,42.857142857142854,,109.48905109489051,54.74452554744526,109.48905109489051,25.0,2.3333333333333335,3.0,5.333333333333333,1.6666666666666667,2.2222222222222223,3.888888888888889,,1.0,0.5333333333333333,1.0
Rat5,6,Autumn,2021-08-16,6_Autumn,1,2021-09-30,2,23,Lisket,Male,Lisket_Male,1,3.0,37.5,5,62.5,8,50.0,300.0,300,300,12,11,23,12.0,11.0,23.0,0.0,0.0,0,,,,12,11,23,12053.0,10911.0,22964.0,12053.0,10911.0,22964.0,0.0,0.0,0.0,,,,12053,10911,22964,5481,17526,5481,3.7388598020722004,4.243682807357193,3.7388598020722004,7,6,13,4,2,6,5,5,10,5.0,5.0,10.0,0,0,0,,,,5,5,10,2.0,1.0,13,4,13,13.0,52.17391304347826,52.17391304347826,37.5,62.5,50.0,50.0,34.78260869565217,0.9230769230769231,0.8461538461538461,1.7692307692307692,0.9230769230769231,0.8461538461538461,1.7692307692307692,0.42857142857142855,0.8333333333333334,0.6153846153846154,0.6153846153846154
Rat6,6,Autumn,2021-08-16,6_Autumn,1,2021-09-30,2,23,Lisket,Male,Lisket_Male,2,5.0,62.5,5,62.5,10,62.5,300.0,300,300,13,10,23,13.0,10.0,23.0,0.0,0.0,0,,,,13,10,23,9812.0,4437.0,14249.0,9812.0,4437.0,14249.0,0.0,0.0,0.0,,,,9812,4437,14249,2905,31275,2905,3.4631461367263494,4.495197318365458,3.4631461367263494,7,6,13,4,4,8,6,4,10,6.0,4.0,10.0,0,0,0,,,,6,4,10,2.0,2.0,12,4,12,12.0,56.52173913043478,56.52173913043478,62.5,62.5,62.5,62.5,43.47826086956522,1.0833333333333333,0.8333333333333334,1.9166666666666667,1.0833333333333333,0.8333333333333334,1.9166666666666667,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.7692307692307693
Rat23,6,Autumn,2021-08-16,6_Autumn,2,2021-09-30,2,23,Lisket,Male,Lisket_Male,3,,,7,87.5,7,87.5,,300,300,13,12,25,13.0,12.0,25.0,6.0,2.0,8,,,,19,14,33,25566.0,13897.0,39463.0,25566.0,13897.0,39463.0,0.0,0.0,0.0,,,,25566,13897,39463,41298,91845,41298,4.615929019937377,4.963055518491414,4.615929019937377,8,7,15,3,5,8,5,5,10,5.0,5.0,10.0,0,0,0,,,,5,5,10,3.0,2.0,19,4,16,16.0,52.0,57.57575757575758,,87.5,43.75,87.5,28.0,0.8125,0.75,1.5625,1.0,0.7368421052631579,1.736842105263158,,1.0,0.4666666666666667,1.0
Rat24,6,Autumn,2021-08-16,6_Autumn,2,2021-09-30,2,23,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,180,180,5,28,33,8.333333333333334,46.666666666666664,55.0,6.0,6.0,12,15.0,15.0,30.0,11,34,45,6505.0,16397.0,22902.0,10841.666666666666,27328.333333333332,38170.0,3885.0,5044.0,8929.0,9712.5,12610.0,22322.5,10390,21441,31831,3112,22972,3112,3.4930395883176515,4.361198807609129,3.4930395883176515,4,8,12,1,8,9,1,20,21,1.6666666666666667,33.333333333333336,35.0,0,1,1,0.0,2.5,2.5,1,21,22,3.0,3.0,19,4,12,20.0,15.151515151515152,24.444444444444443,,166.66666666666666,83.33333333333333,166.66666666666666,24.242424242424242,0.4166666666666667,2.3333333333333335,2.75,0.5789473684210527,1.7894736842105263,2.3684210526315788,,1.0,0.6666666666666666,1.0
Rat7,6,Autumn,2021-08-16,6_Autumn,1,2021-09-23,2,24,Lisket,Male,Lisket_Male,1,0.0,0.0,1,12.5,1,6.25,300.0,300,300,9,5,14,9.0,5.0,14.0,0.0,0.0,0,,,,9,5,14,12511.0,10805.0,23316.0,12511.0,10805.0,23316.0,0.0,0.0,0.0,,,,12511,10805,23316,12414,181733,12414,4.093911741049379,5.2594337958639565,4.093911741049379,6,4,10,2,1,3,3,1,4,3.0,1.0,4.0,0,0,0,,,,3,1,4,4.0,4.0,29,4,29,29.0,64.28571428571429,64.28571428571429,0.0,12.5,6.25,6.25,7.142857142857143,0.3103448275862069,0.1724137931034483,0.4827586206896552,0.3103448275862069,0.1724137931034483,0.4827586206896552,0.0,0.25,0.1,0.1
Rat8,6,Autumn,2021-08-16,6_Autumn,1,2021-09-23,2,24,Lisket,Male,Lisket_Male,2,0.0,0.0,0,0.0,0,0.0,300.0,300,300,2,3,5,2.0,3.0,5.0,0.0,0.0,0,,,,2,3,5,525.0,762.0,1287.0,525.0,762.0,1287.0,0.0,0.0,0.0,,,,525,762,1287,76278,47203,47203,4.8823992973740875,4.673969601219729,4.673969601219729,2,3,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,,,,0,0,0,2.0,3.0,18,4,18,18.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.0,0.0,0.0,0.0
Rat25,6,Autumn,2021-08-16,6_Autumn,2,2021-09-23,2,24,Lisket,Male,Lisket_Male,3,,,4,50.0,4,50.0,,300,300,3,10,13,3.0,10.0,13.0,0.0,0.0,0,,,,3,10,13,4668.0,13073.0,17741.0,4668.0,13073.0,17741.0,0.0,0.0,0.0,,,,4668,13073,17741,156160,31400,31400,5.193569800322616,4.496929648073215,4.496929648073215,3,5,8,0,3,3,0,5,5,0.0,5.0,5.0,0,0,0,,,,0,5,5,2.0,0.0,8,4,8,8.0,23.076923076923077,23.076923076923077,,50.0,25.0,50.0,30.76923076923077,0.375,1.25,1.625,0.375,1.25,1.625,,0.8,0.5,0.8
Rat26,6,Autumn,2021-08-16,6_Autumn,2,2021-09-23,2,24,Lisket,Male,Lisket_Male,4,,,1,12.5,1,12.5,,300,300,1,4,5,1.0,4.0,5.0,0.0,0.0,0,,,,1,4,5,55.0,2937.0,2992.0,55.0,2937.0,2992.0,0.0,0.0,0.0,,,,55,2937,2992,80469,113245,80469,4.905628604319618,5.054019036112275,4.905628604319618,1,2,3,0,1,1,0,2,2,0.0,2.0,2.0,0,0,0,,,,0,2,2,0.0,1.0,6,4,6,6.0,20.0,20.0,,12.5,6.25,12.5,20.0,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333334,,0.5,0.3333333333333333,0.5
Rat9,6,Autumn,2021-08-16,6_Autumn,1,2021-09-23,2,26,Lisket,Male,Lisket_Male,1,3.0,37.5,1,12.5,4,25.0,300.0,300,300,9,7,16,9.0,7.0,16.0,0.0,0.0,0,,,,9,7,16,12724.0,9285.0,22009.0,12724.0,9285.0,22009.0,0.0,0.0,0.0,,,,12724,9285,22009,19630,24967,19630,4.292920299600006,4.397366361265289,4.292920299600006,4,4,8,3,2,5,5,3,8,5.0,3.0,8.0,0,0,0,,,,5,3,8,6.0,3.0,25,4,25,25.0,56.25,56.25,37.5,12.5,25.0,25.0,25.0,0.36,0.28,0.64,0.36,0.28,0.64,0.75,0.25,0.5,0.5
Rat10,6,Autumn,2021-08-16,6_Autumn,1,2021-09-23,2,26,Lisket,Male,Lisket_Male,2,8.0,100.0,8,100.0,16,100.0,265.0,300,300,22,20,42,22.0,20.0,42.0,0.0,0.0,0,,,,22,20,42,18738.0,26573.0,45311.0,18738.0,26573.0,45311.0,0.0,0.0,0.0,,,,18738,26573,45311,54226,41198,41198,4.734207569731457,4.6148761332650095,4.6148761332650095,8,8,16,7,7,14,14,12,26,14.0,12.0,26.0,0,0,0,,,,14,12,26,2.0,2.0,14,4,14,14.0,52.38095238095238,52.38095238095238,113.20754716981132,100.0,100.0,100.0,38.095238095238095,1.5714285714285714,1.4285714285714286,3.0,1.5714285714285714,1.4285714285714286,3.0,1.0,1.0,1.0,1.0
Rat27,6,Autumn,2021-08-16,6_Autumn,2,2021-09-23,2,26,Lisket,Male,Lisket_Male,3,,,8,100.0,8,100.0,,300,300,22,18,40,22.0,18.0,40.0,0.0,0.0,0,,,,22,18,40,13589.0,7905.0,21494.0,13589.0,7905.0,21494.0,0.0,0.0,0.0,,,,13589,7905,21494,81358,65097,65097,4.9104002639112485,4.813560974536441,4.813560974536441,8,8,16,7,6,13,14,11,25,14.0,11.0,25.0,0,0,0,,,,14,11,25,3.0,3.0,19,4,19,19.0,55.0,55.0,,100.0,50.0,100.0,20.0,1.1578947368421053,0.9473684210526315,2.1052631578947367,1.1578947368421053,0.9473684210526315,2.1052631578947367,,1.0,0.5,1.0
Rat28,6,Autumn,2021-08-16,6_Autumn,2,2021-09-23,2,26,Lisket,Male,Lisket_Male,4,,,4,50.0,4,50.0,,300,300,4,7,11,4.0,7.0,11.0,0.0,0.0,0,,,,4,7,11,2375.0,5720.0,8095.0,2375.0,5720.0,8095.0,0.0,0.0,0.0,,,,2375,5720,8095,251793,183677,183677,5.401043652286416,5.264054777435619,5.264054777435619,2,4,6,1,3,4,2,4,6,2.0,4.0,6.0,0,0,0,,,,2,4,6,1.0,0.0,2,2,2,2.0,36.36363636363637,36.36363636363637,,50.0,25.0,50.0,36.36363636363637,2.0,3.5,5.5,2.0,3.5,5.5,,1.0,0.6666666666666666,1.0
Rat9,6,Autumn,2021-08-16,6_Autumn,1,2021-09-30,2,28,Lisket,Female,Lisket_Female,1,3.0,37.5,2,25.0,5,31.25,300.0,300,300,15,7,22,15.0,7.0,22.0,0.0,0.0,0,,,,15,7,22,12140.0,9385.0,21525.0,12140.0,9385.0,21525.0,0.0,0.0,0.0,,,,12140,9385,21525,6193,18927,6193,3.791901080009571,4.277081782125646,3.791901080009571,6,4,10,4,2,6,9,3,12,9.0,3.0,12.0,0,0,0,,,,9,3,12,3.0,2.0,15,4,15,15.0,68.18181818181819,68.18181818181819,37.5,25.0,31.25,31.25,22.727272727272727,1.0,0.4666666666666667,1.4666666666666666,1.0,0.4666666666666667,1.4666666666666666,0.5,0.5,0.5,0.5
Rat10,6,Autumn,2021-08-16,6_Autumn,1,2021-09-30,2,28,Lisket,Female,Lisket_Female,2,7.0,87.5,3,37.5,10,62.5,300.0,300,300,19,7,26,19.0,7.0,26.0,0.0,0.0,0,,,,19,7,26,21369.0,12675.0,34044.0,21369.0,12675.0,34044.0,0.0,0.0,0.0,,,,21369,12675,34044,3461,29877,3461,3.539201599294128,4.47533698709062,3.539201599294128,7,4,11,5,2,7,12,3,15,12.0,3.0,15.0,0,0,0,,,,12,3,15,5.0,2.0,16,4,16,16.0,73.07692307692308,73.07692307692308,87.5,37.5,62.5,62.5,38.46153846153846,1.1875,0.4375,1.625,1.1875,0.4375,1.625,1.0,0.75,0.9090909090909091,0.9090909090909091
Rat27,6,Autumn,2021-08-16,6_Autumn,2,2021-09-30,2,28,Lisket,Female,Lisket_Female,3,,,4,50.0,4,50.0,,300,300,16,9,25,16.0,9.0,25.0,0.0,0.0,0,,,,16,9,25,30360.0,7089.0,37449.0,30360.0,7089.0,37449.0,0.0,0.0,0.0,,,,30360,7089,37449,2915,50261,2915,3.464638559095033,4.70123112512726,3.464638559095033,8,4,12,6,3,9,8,5,13,8.0,5.0,13.0,0,0,0,,,,8,5,13,5.0,2.0,19,4,19,19.0,64.0,64.0,,50.0,25.0,50.0,16.0,0.8421052631578947,0.47368421052631576,1.3157894736842106,0.8421052631578947,0.47368421052631576,1.3157894736842106,,1.0,0.3333333333333333,1.0
Rat28,6,Autumn,2021-08-16,6_Autumn,2,2021-09-30,2,28,Lisket,Female,Lisket_Female,4,,,6,75.0,6,75.0,,300,300,12,23,35,12.0,23.0,35.0,0.0,0.0,0,,,,12,23,35,8452.0,31329.0,39781.0,8452.0,31329.0,39781.0,0.0,0.0,0.0,,,,8452,31329,39781,99764,3464,3464,4.998973853693235,3.539577883345309,3.539577883345309,8,6,14,3,6,9,4,17,21,4.0,17.0,21.0,0,0,0,,,,4,17,21,3.0,1.0,13,4,13,13.0,34.285714285714285,34.285714285714285,,75.0,37.5,75.0,17.142857142857142,0.9230769230769231,1.7692307692307692,2.6923076923076925,0.9230769230769231,1.7692307692307692,2.6923076923076925,,1.0,0.42857142857142855,1.0
Rat11,6,Autumn,2021-08-16,6_Autumn,1,2021-09-30,2,29,Lisket,Female,Lisket_Female,1,3.0,37.5,0,0.0,3,18.75,300.0,300,300,16,6,22,16.0,6.0,22.0,0.0,0.0,0,,,,16,6,22,21265.0,8367.0,29632.0,21265.0,8367.0,29632.0,0.0,0.0,0.0,,,,21265,8367,29632,7568,12767,7568,3.878981123393736,4.106088858382442,3.878981123393736,6,4,10,3,1,4,10,2,12,10.0,2.0,12.0,0,0,0,,,,10,2,12,7.0,1.0,19,4,19,19.0,72.72727272727273,72.72727272727273,37.5,0.0,18.75,18.75,13.636363636363637,0.8421052631578947,0.3157894736842105,1.1578947368421053,0.8421052631578947,0.3157894736842105,1.1578947368421053,0.5,0.0,0.3,0.3
Rat12,6,Autumn,2021-08-16,6_Autumn,1,2021-09-30,2,29,Lisket,Female,Lisket_Female,2,8.0,100.0,7,87.5,15,93.75,252.0,300,300,21,13,34,21.0,13.0,34.0,0.0,0.0,0,,,,21,13,34,18027.0,9769.0,27796.0,18027.0,9769.0,27796.0,0.0,0.0,0.0,,,,18027,9769,27796,8216,18468,8216,3.9146604305892216,4.2664198658791035,3.9146604305892216,8,7,15,6,4,10,13,6,19,13.0,6.0,19.0,0,0,0,,,,13,6,19,5.0,2.0,22,4,22,22.0,61.76470588235294,61.76470588235294,119.04761904761905,87.5,93.75,93.75,44.11764705882353,0.9545454545454546,0.5909090909090909,1.5454545454545454,0.9545454545454546,0.5909090909090909,1.5454545454545454,1.0,1.0,1.0,1.0
Rat29,6,Autumn,2021-08-16,6_Autumn,2,2021-09-30,2,29,Lisket,Female,Lisket_Female,3,,,6,75.0,6,75.0,,300,300,19,18,37,19.0,18.0,37.0,0.0,0.0,0,,,,19,18,37,17065.0,19473.0,36538.0,17065.0,19473.0,36538.0,0.0,0.0,0.0,,,,17065,19473,36538,18185,62525,18185,4.259713305390731,4.79605370040254,4.259713305390731,8,6,14,6,5,11,11,12,23,11.0,12.0,23.0,0,0,0,,,,11,12,23,3.0,4.0,22,4,22,22.0,51.351351351351354,51.351351351351354,,75.0,37.5,75.0,16.216216216216218,0.8636363636363636,0.8181818181818182,1.6818181818181819,0.8636363636363636,0.8181818181818182,1.6818181818181819,,1.0,0.42857142857142855,1.0
Rat30,6,Autumn,2021-08-16,6_Autumn,2,2021-09-30,2,29,Lisket,Female,Lisket_Female,4,,,6,75.0,6,75.0,,300,300,16,22,38,16.0,22.0,38.0,0.0,0.0,0,,,,16,22,38,10206.0,20160.0,30366.0,10206.0,20160.0,30366.0,0.0,0.0,0.0,,,,10206,20160,30366,38913,22868,22868,4.5900947140528165,4.359228183542235,4.359228183542235,8,6,14,6,6,12,8,16,24,8.0,16.0,24.0,0,0,0,,,,8,16,24,1.0,4.0,18,4,18,18.0,42.10526315789474,42.10526315789474,,75.0,37.5,75.0,15.789473684210526,0.8888888888888888,1.2222222222222223,2.111111111111111,0.8888888888888888,1.2222222222222223,2.111111111111111,,1.0,0.42857142857142855,1.0
Rat11,6,Autumn,2021-08-16,6_Autumn,1,2021-09-23,2,30,Lisket,Male,Lisket_Male,1,0.0,0.0,0,0.0,0,0.0,300.0,300,300,6,7,13,6.0,7.0,13.0,0.0,0.0,0,,,,6,7,13,5083.0,4824.0,9907.0,5083.0,4824.0,9907.0,0.0,0.0,0.0,,,,5083,4824,9907,10060,6107,6107,4.002597980719909,3.7858279199958655,3.7858279199958655,5,4,9,1,3,4,1,3,4,1.0,3.0,4.0,0,0,0,,,,1,3,4,4.0,2.0,20,4,20,20.0,46.15384615384615,46.15384615384615,0.0,0.0,0.0,0.0,0.0,0.3,0.35,0.65,0.3,0.35,0.65,0.0,0.0,0.0,0.0
Rat12,6,Autumn,2021-08-16,6_Autumn,1,2021-09-23,2,30,Lisket,Male,Lisket_Male,2,3.0,37.5,4,50.0,7,43.75,300.0,300,300,9,8,17,9.0,8.0,17.0,0.0,0.0,0,,,,9,8,17,13248.0,8257.0,21505.0,13248.0,8257.0,21505.0,0.0,0.0,0.0,,,,13248,8257,21505,75209,90317,75209,4.876269814214787,4.955769503484183,4.876269814214787,4,4,8,3,3,6,5,4,9,5.0,4.0,9.0,0,0,0,,,,5,4,9,2.0,2.0,13,4,13,13.0,52.94117647058823,52.94117647058823,37.5,50.0,43.75,43.75,41.1764705882353,0.6923076923076923,0.6153846153846154,1.3076923076923077,0.6923076923076923,0.6153846153846154,1.3076923076923077,0.75,1.0,0.875,0.875
Rat29,6,Autumn,2021-08-16,6_Autumn,2,2021-09-23,2,30,Lisket,Male,Lisket_Male,3,,,3,37.5,3,37.5,,300,300,6,10,16,6.0,10.0,16.0,0.0,0.0,0,,,,6,10,16,3661.0,5638.0,9299.0,3661.0,5638.0,9299.0,0.0,0.0,0.0,,,,3661,5638,9299,11676,33212,11676,4.067294086315977,4.521295029251213,4.067294086315977,4,5,9,2,4,6,2,5,7,2.0,5.0,7.0,0,0,0,,,,2,5,7,5.0,0.0,12,4,12,12.0,37.5,37.5,,37.5,18.75,37.5,18.75,0.5,0.8333333333333334,1.3333333333333333,0.5,0.8333333333333334,1.3333333333333333,,0.6,0.3333333333333333,0.6
Rat30,6,Autumn,2021-08-16,6_Autumn,2,2021-09-23,2,30,Lisket,Male,Lisket_Male,4,,,3,37.5,3,37.5,,300,300,6,13,19,6.0,13.0,19.0,0.0,0.0,0,,,,6,13,19,13448.0,13832.0,27280.0,13448.0,13832.0,27280.0,0.0,0.0,0.0,,,,13448,13832,27280,9455,41169,9455,3.9756615331810585,4.6145703180599975,3.9756615331810585,4,3,7,1,3,4,2,10,12,2.0,10.0,12.0,0,0,0,,,,2,10,12,0.0,0.0,4,4,4,4.0,31.57894736842105,31.57894736842105,,37.5,18.75,37.5,15.789473684210526,1.5,3.25,4.75,1.5,3.25,4.75,,1.0,0.42857142857142855,1.0
Rat7,6,Autumn,2021-08-16,6_Autumn,1,2021-10-01,2,31,Lisket,Female,Lisket_Female,1,3.0,37.5,3,37.5,6,37.5,300.0,300,300,7,7,14,7.0,7.0,14.0,0.0,0.0,0,,,,7,7,14,4695.0,8454.0,13149.0,4695.0,8454.0,13149.0,0.0,0.0,0.0,,,,4695,8454,13149,20361,11577,11577,4.308799103911129,4.063596033291059,4.063596033291059,4,4,8,3,1,4,3,3,6,3.0,3.0,6.0,0,0,0,,,,3,3,6,1.0,3.0,18,4,18,18.0,50.0,50.0,37.5,37.5,37.5,37.5,42.857142857142854,0.3888888888888889,0.3888888888888889,0.7777777777777778,0.3888888888888889,0.3888888888888889,0.7777777777777778,0.75,0.75,0.75,0.75
Rat8,6,Autumn,2021-08-16,6_Autumn,1,2021-10-01,2,31,Lisket,Female,Lisket_Female,2,6.0,75.0,8,100.0,14,87.5,300.0,275,300,15,21,36,15.0,21.0,36.0,0.0,0.0,0,,,,15,21,36,14013.0,32303.0,46316.0,14013.0,32303.0,46316.0,0.0,0.0,0.0,,,,14013,32303,46316,49288,67610,49288,4.692741195785353,4.830010935936118,4.692741195785353,6,8,14,5,7,12,9,13,22,9.0,13.0,22.0,0,0,0,,,,9,13,22,2.0,1.0,8,4,8,8.0,41.666666666666664,41.666666666666664,75.0,109.0909090909091,87.5,87.5,38.888888888888886,1.875,2.625,4.5,1.875,2.625,4.5,1.0,1.0,1.0,1.0
Rat25,6,Autumn,2021-08-16,6_Autumn,2,2021-10-01,2,31,Lisket,Female,Lisket_Female,3,,,7,87.5,7,87.5,,300,300,16,26,42,16.0,26.0,42.0,0.0,0.0,0,,,,16,26,42,26998.0,23451.0,50449.0,26998.0,23451.0,50449.0,0.0,0.0,0.0,,,,26998,23451,50449,19526,5656,5656,4.290613284974986,3.752509400788843,3.752509400788843,7,7,14,6,7,13,9,19,28,9.0,19.0,28.0,0,0,0,,,,9,19,28,2.0,3.0,18,4,18,18.0,38.095238095238095,38.095238095238095,,87.5,43.75,87.5,16.666666666666668,0.8888888888888888,1.4444444444444444,2.3333333333333335,0.8888888888888888,1.4444444444444444,2.3333333333333335,,1.0,0.5,1.0
Rat26,6,Autumn,2021-08-16,6_Autumn,2,2021-10-01,2,31,Lisket,Female,Lisket_Female,4,,,8,100.0,8,100.0,,231,231,15,19,34,19.48051948051948,24.675324675324674,44.15584415584416,6.0,3.0,9,26.08695652173913,13.043478260869565,39.130434782608695,21,22,43,7253.0,20016.0,27269.0,9419.48051948052,25994.805194805194,35414.28571428572,7124.0,1851.0,8975.0,30973.91304347826,8047.826086956522,39021.739130434784,14377,21867,36244,3039,7257,3039,3.482730700079943,3.8607571230815423,3.482730700079943,7,8,15,5,8,13,8,11,19,10.38961038961039,14.285714285714286,24.675324675324674,3,0,3,13.043478260869565,0.0,13.043478260869565,11,11,22,2.0,3.0,17,4,13,16.883116883116884,44.11764705882353,48.83720930232558,,129.87012987012986,64.93506493506493,129.87012987012986,23.529411764705884,1.1538461538461537,1.4615384615384615,2.6153846153846154,1.2352941176470589,1.2941176470588236,2.5294117647058822,,1.0,0.5333333333333333,1.0
Rat9,6,Autumn,2021-08-16,6_Autumn,1,2021-10-01,2,32,Lisket,Female,Lisket_Female,1,6.0,75.0,7,87.5,13,81.25,300.0,300,300,11,12,23,11.0,12.0,23.0,0.0,0.0,0,,,,11,12,23,5904.0,7211.0,13115.0,5904.0,7211.0,13115.0,0.0,0.0,0.0,,,,5904,7211,13115,4854,7715,4854,3.686099771995916,3.8873359303991672,3.686099771995916,7,7,14,4,4,8,4,5,9,4.0,5.0,9.0,0,0,0,,,,4,5,9,3.0,2.0,19,4,19,19.0,47.82608695652174,47.82608695652174,75.0,87.5,81.25,81.25,56.52173913043478,0.5789473684210527,0.631578947368421,1.2105263157894737,0.5789473684210527,0.631578947368421,1.2105263157894737,0.8571428571428571,1.0,0.9285714285714286,0.9285714285714286
Rat10,6,Autumn,2021-08-16,6_Autumn,1,2021-10-01,2,32,Lisket,Female,Lisket_Female,2,5.0,62.5,5,62.5,10,62.5,300.0,300,300,14,8,22,14.0,8.0,22.0,0.0,0.0,0,,,,14,8,22,12776.0,5667.0,18443.0,12776.0,5667.0,18443.0,0.0,0.0,0.0,,,,12776,5667,18443,24437,130024,24437,4.388047888828436,5.114023522349566,4.388047888828436,7,5,12,3,3,6,7,3,10,7.0,3.0,10.0,0,0,0,,,,7,3,10,0.0,2.0,11,4,11,11.0,63.63636363636363,63.63636363636363,62.5,62.5,62.5,62.5,45.45454545454545,1.2727272727272727,0.7272727272727273,2.0,1.2727272727272727,0.7272727272727273,2.0,0.7142857142857143,1.0,0.8333333333333334,0.8333333333333334
Rat27,6,Autumn,2021-08-16,6_Autumn,2,2021-10-01,2,32,Lisket,Female,Lisket_Female,3,,,8,100.0,8,100.0,,210,210,11,21,32,15.714285714285714,30.0,45.714285714285715,7.0,5.0,12,23.333333333333332,16.666666666666668,40.0,18,26,44,7615.0,13249.0,20864.0,10878.57142857143,18927.14285714286,29805.714285714286,18267.0,8331.0,26598.0,60890.0,27770.0,88660.0,25882,21580,47462,20324,5593,5593,4.308009186238258,3.747644819328248,3.747644819328248,6,8,14,2,8,10,5,13,18,7.142857142857143,18.571428571428573,25.714285714285715,1,1,2,3.3333333333333335,3.3333333333333335,6.666666666666667,6,14,20,3.0,3.0,24,4,16,22.857142857142858,34.375,40.90909090909091,,142.85714285714286,71.42857142857143,142.85714285714286,25.0,0.6875,1.3125,2.0,0.75,1.0833333333333333,1.8333333333333333,,1.0,0.5714285714285714,1.0
Rat28,6,Autumn,2021-08-16,6_Autumn,2,2021-10-01,2,32,Lisket,Female,Lisket_Female,4,,,8,100.0,8,100.0,,281,281,24,31,55,25.622775800711743,33.096085409252666,58.718861209964416,3.0,1.0,4,47.36842105263158,15.789473684210526,63.1578947368421,27,32,59,14239.0,14094.0,28333.0,15201.779359430606,15046.97508896797,30248.754448398577,3197.0,1698.0,4895.0,50478.94736842105,26810.526315789473,77289.47368421052,17436,15792,33228,2842,6602,2842,3.4536240735914507,3.8196755199942927,3.4536240735914507,8,8,16,8,8,16,16,23,39,17.081850533807827,24.555160142348754,41.637010676156585,0,0,0,0.0,0.0,0.0,16,23,39,5.0,2.0,26,4,23,24.555160142348754,43.63636363636363,45.76271186440678,,106.76156583629893,53.380782918149464,106.76156583629893,14.545454545454545,1.0434782608695652,1.3478260869565217,2.391304347826087,1.0384615384615385,1.2307692307692308,2.269230769230769,,1.0,0.5,1.0
